0	105	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	105	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	105	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	105	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	105	2	49.00	0.00	32	0	0	0	01	275	275	275	169	169	0	2	0.00	0.00	0.00
0	105	2	49.00	0.00	32	0	0	0	01	275	275	275	169	169	0	2	0.00	0.00	0.00
0	105	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	3,985.00
0	105	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	3,985.00
0	0	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	0	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	980	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	980	1	49.00	49.00	32	0	0	0	01	275	275	275	169	169	0	99	5.00	5.00	1,995.00
0	0	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	0	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	980	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	980	1	48.00	48.00	45	0	0	0	01	149	149	149	169	169	0	99	6.00	6.00	1,990.00
0	329	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	15.00
0	329	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	15.00
0	980	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	0.00
0	980	2	49.00	97.00	32	0	0	0	01	275	275	275	169	169	0	2	11.00	11.00	0.00
0	401	2	49.00	70.55	32	0	0	0	01	275	275	275	169	169	0	2	8.00	8.00	180,787.64
0	401	2	49.00	70.55	32	0	0	0	01	275	275	275	169	169	0	2	8.00	8.00	180,787.64
0	105	1	250.00	250.00	1300	0	0	0	01	169	169	169	850	850	0	99	150.00	150.00	15,000.00
0	105	1	250.00	250.00	1300	0	0	0	01	169	169	169	850	850	0	99	150.00	150.00	15,000.00
0	105	1	782.00	782.00	25	0	0	0	01	720	720	720	169	169	0	99	17.00	17.00	450.00
0	105	1	782.00	782.00	25	0	0	0	01	720	720	720	169	169	0	99	17.00	17.00	450.00
0	0	1	250.00	81.67	1300	0	0	0	01	169	169	169	850	850	0	99	49.00	49.00	4,900.00
0	0	1	250.00	81.67	1300	0	0	0	01	169	169	169	850	850	0	99	49.00	49.00	4,900.00
0	980	1	250.00	81.67	1300	0	0	0	01	169	169	169	850	850	0	99	49.00	49.00	4,900.00
0	980	1	250.00	81.67	1300	0	0	0	01	169	169	169	850	850	0	99	49.00	49.00	4,900.00
0	105	1	450.00	450.00	120	0	0	0	01	607	607	607	169	169	0	99	21.00	21.00	45,000.00
0	105	1	450.00	450.00	120	0	0	0	01	607	607	607	169	169	0	99	21.00	21.00	45,000.00
0	0	1	450.00	64.29	120	0	0	0	01	607	607	607	169	169	0	99	3.00	3.00	6,428.57
0	0	1	450.00	64.29	120	0	0	0	01	607	607	607	169	169	0	99	3.00	3.00	6,428.57
0	980	1	450.00	64.29	120	0	0	0	01	607	607	607	169	169	0	99	3.00	3.00	6,428.57
0	980	1	450.00	64.29	120	0	0	0	01	607	607	607	169	169	0	99	3.00	3.00	6,428.57
0	0	1	450.00	53.57	120	0	0	0	01	607	607	607	169	169	0	99	2.50	2.50	5,357.14
0	0	1	450.00	53.57	120	0	0	0	01	607	607	607	169	169	0	99	2.50	2.50	5,357.14
0	980	1	450.00	53.57	120	0	0	0	01	607	607	607	169	169	0	99	2.50	2.50	5,357.14
0	980	1	450.00	53.57	120	0	0	0	01	607	607	607	169	169	0	99	2.50	2.50	5,357.14
0	980	1	450.00	92.14	120	0	0	0	01	607	607	607	169	169	0	99	4.30	4.30	9,214.29
0	980	1	450.00	92.14	120	0	0	0	01	607	607	607	169	169	0	99	4.30	4.30	9,214.29
0	408	1	450.00	92.14	120	0	0	0	01	607	607	607	169	169	0	99	4.30	4.30	9,214.29
0	408	1	450.00	92.14	120	0	0	0	01	607	607	607	169	169	0	99	4.30	4.30	9,214.29
0	0	1	782.00	161.00	25	0	0	0	01	720	720	720	169	169	0	99	3.50	3.50	92.65
0	0	1	782.00	161.00	25	0	0	0	01	720	720	720	169	169	0	99	3.50	3.50	92.65
0	980	1	782.00	161.00	25	0	0	0	01	720	720	720	169	169	0	99	3.50	3.50	92.65
0	980	1	782.00	161.00	25	0	0	0	01	720	720	720	169	169	0	99	3.50	3.50	92.65
0	105	1	450.70	450.70	23	0	0	0	01	215	215	215	169	169	0	99	23.00	23.00	4,560.00
0	105	1	450.70	450.70	23	0	0	0	01	215	215	215	169	169	0	99	23.00	23.00	4,560.00
0	105	2	450.00	0.00	120	0	0	0	01	607	607	607	169	169	0	2	0.00	0.00	0.00
0	105	2	450.00	0.00	120	0	0	0	01	607	607	607	169	169	0	2	0.00	0.00	0.00
0	105	SAMSUNG	345.00	345.00	230	0	0	PK	01	399	399	399	169	169	0	SRIE71401	21.00	21.00	345,000.00
0	105	SAMSUNG	345.00	345.00	230	0	0	PK	01	399	399	399	169	169	0	SRIE71401	21.00	21.00	345,000.00
0	105	1	299.00	125.00	1	0	0	0	01	249	249	249	169	169	0	99	5.00	5.00	180.56
0	105	1	299.00	125.00	1	0	0	0	01	249	249	249	169	169	0	99	5.00	5.00	180.56
0	105	1	299.00	125.00	1	0	0	0	01	249	249	249	169	169	0	99	5.00	5.00	180.56
0	105	1	299.00	125.00	1	0	0	0	01	249	249	249	169	169	0	99	5.00	5.00	180.56
0	105	1	780.00	780.00	45	0	0	0	01	239	239	239	169	169	0	99	5.00	5.00	670.00
0	105	1	780.00	780.00	45	0	0	0	01	239	239	239	169	169	0	99	5.00	5.00	670.00
0	105	1	12.00	12.00	12	0	0	0	01	399	399	399	169	169	0	99	11.00	11.00	34,500.00
0	105	1	12.00	12.00	12	0	0	0	01	399	399	399	169	169	0	99	11.00	11.00	34,500.00
0	105	2	89.00	0.00	34324	0	0	0	01	244	244	244	244	244	0	2	0.00	0.00	0.00
0	105	2	89.00	0.00	34324	0	0	0	01	244	244	244	244	244	0	2	0.00	0.00	0.00
0	105	2	89.00	434.00	34324	0	0	0	01	244	244	244	244	244	0	2	121.00	121.00	348,434.00
0	105	2	89.00	434.00	34324	0	0	0	01	244	244	244	244	244	0	2	121.00	121.00	348,434.00
0	329	2	89.00	107.60	34324	0	0	0	01	244	244	244	244	244	0	2	30.00	30.00	25.00
0	329	2	89.00	107.60	34324	0	0	0	01	244	244	244	244	244	0	2	30.00	30.00	25.00
0	980	2	89.00	107.60	34324	0	0	0	01	244	244	244	244	244	0	2	30.00	30.00	0.00
0	980	2	89.00	107.60	34324	0	0	0	01	244	244	244	244	244	0	2	30.00	30.00	0.00
0	105	1	450.00	450.00	23	0	0	0	01	023	023	023	169	169	0	99	5.00	5.00	560.00
0	105	1	450.00	450.00	23	0	0	0	01	023	023	023	169	169	0	99	5.00	5.00	560.00
0	105	1	650.00	650.00	45	0	0	0	01	023	023	023	169	169	0	99	7.00	7.00	45,000.00
0	105	1	650.00	650.00	45	0	0	0	01	023	023	023	169	169	0	99	7.00	7.00	45,000.00
0	105	1	940.00	940.00	45	0	0	0	04	215	215	215	169	169	0	99	5.00	5.00	6,700.00
0	105	1	940.00	940.00	45	0	0	0	04	215	215	215	169	169	0	99	5.00	5.00	6,700.00
0	329	1	940.00	282.00	45	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	15.00
0	329	1	940.00	282.00	45	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	15.00
0	980	1	940.00	282.00	45	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	0.00
0	980	1	940.00	282.00	45	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	0.00
0	401	1	940.00	94.00	45	0	0	0	04	215	215	215	169	169	0	99	0.50	0.50	974,025.00
0	401	1	940.00	94.00	45	0	0	0	04	215	215	215	169	169	0	99	0.50	0.50	974,025.00
0	105	1	19,480.00	19,480.00	25	0	0	0	04	215	215	215	169	169	0	99	9.00	9.00	8,650.00
0	105	1	19,480.00	19,480.00	25	0	0	0	04	215	215	215	169	169	0	99	9.00	9.00	8,650.00
0	329	1	19,480.00	3,246.67	25	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	75.00
0	329	1	19,480.00	3,246.67	25	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	75.00
0	980	1	19,480.00	3,246.67	25	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	0.00
0	980	1	19,480.00	3,246.67	25	0	0	0	04	215	215	215	169	169	0	99	1.50	1.50	0.00
0	401	1	19,480.00	1,298.67	25	0	0	0	04	215	215	215	169	169	0	99	0.60	0.60	4,406,922.00
0	401	1	19,480.00	1,298.67	25	0	0	0	04	215	215	215	169	169	0	99	0.60	0.60	4,406,922.00
0	105	1	970.00	970.00	45	0	0	0	04	399	399	399	169	169	0	99	11.00	11.00	6,700.00
0	105	1	970.00	970.00	45	0	0	0	04	399	399	399	169	169	0	99	11.00	11.00	6,700.00
0	329	1	970.00	202.82	45	0	0	0	04	399	399	399	169	169	0	99	2.30	2.30	34.00
0	329	1	970.00	202.82	45	0	0	0	04	399	399	399	169	169	0	99	2.30	2.30	34.00
0	980	1	970.00	202.82	45	0	0	0	04	399	399	399	169	169	0	99	2.30	2.30	0.00
0	980	1	970.00	202.82	45	0	0	0	04	399	399	399	169	169	0	99	2.30	2.30	0.00
0	401	1	970.00	61.73	45	0	0	0	04	399	399	399	169	169	0	99	0.70	0.70	1,086,675.13
0	401	1	970.00	61.73	45	0	0	0	04	399	399	399	169	169	0	99	0.70	0.70	1,086,675.13
0	401	2	89.00	17.93	34324	0	0	0	01	244	244	244	244	244	0	2	5.00	5.00	234,487.50
0	401	2	89.00	17.93	34324	0	0	0	01	244	244	244	244	244	0	2	5.00	5.00	234,487.50
0	0	1	940.00	206.80	45	0	0	0	04	215	215	215	169	169	0	99	1.10	1.10	1,728.57
0	0	1	940.00	206.80	45	0	0	0	04	215	215	215	169	169	0	99	1.10	1.10	1,728.57
0	0	1	650.00	362.14	45	0	0	0	01	023	023	023	169	169	0	99	3.90	3.90	25,071.43
0	0	1	650.00	362.14	45	0	0	0	01	023	023	023	169	169	0	99	3.90	3.90	25,071.43
0	0	2	89.00	8.97	34324	0	0	0	01	244	244	244	244	244	0	2	2.50	2.50	9,556.98
0	0	2	89.00	8.97	34324	0	0	0	01	244	244	244	244	244	0	2	2.50	2.50	9,556.98
0	105	1	760.00	760.00	35	0	0	0	01	023	023	023	169	169	0	99	23.00	23.00	5,600.00
0	105	1	760.00	760.00	35	0	0	0	01	023	023	023	169	169	0	99	23.00	23.00	5,600.00
0	105	1	460.00	460.00	23	0	0	0	01	249	249	249	169	169	0	99	12.00	12.00	1,800.00
0	105	1	460.00	460.00	23	0	0	0	01	249	249	249	169	169	0	99	12.00	12.00	1,800.00
